url,user_id,title,review,rating,date_visited,trip_type,Year,Month,language,province
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/old_horses,Delicious food in Walking street in Hue,The food was great and the prices reasonable. The waitresses were friendly and spoke good English. I had dinners only in their restaurant during my stay in Hue.,5,"January 11, 2026",,2026,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Daydream23310429971,Reasonable,"Nice meal, bar space, restaurant, functional but not with the quality of a good restaurant.
Careful and professional staff",4,"January 6, 2026",,2026,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/FaccioCoseVedoGente1,To try,"Authentic restaurant with typical Hue dishes to try.
Very good dishes.
Friendly staff and fast service.",5,"January 5, 2026",,2026,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/cocooo2025,Super seafood rice spaghetti!,"I highly recommend sautéed rice spaghetti with seafood, they are tasty and prepared with fresh ingredients. It was a great choice! The service was also impeccable, thanks to Bill for making our dinner so enjoyable. We will definitely be back!",5,"December 31, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/N6482TOtarac,100/100,Everything we ate was really delicious and fresh. The menu offers a beautiful variety of typical dishes. The service is another plus point for this place: thank you so much to Bill for his kindness and help! A fantastic place to visit in Hue!,5,"December 31, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/602tatac,A big bravo!!,"Ideally located, the restaurant is often full, so you have to arm yourself with a little patience or book, but the wait is worth it (we waited 5 minutes). The discovery menu is a masterpiece of freshness that allows you to explore all the flavors of Hue at once. The atmosphere is lively and warm, perfectly accompanied by attentive service, thanks to Bill for his expert advice. Finally, the value for money is excellent, and I very much appreciate the fact that part of the bill goes to charity.",5,"December 31, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/OnAir16876359299,Wonderful!!,The menu for one person is a must at this restaurant! This is a great way to discover a multitude of small dishes and flavors thanks to the wise advice of the waitress (Bill). The dishes were fresh and delicious. I highly recommend this restaurant to all.,5,"December 31, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Happiness02099644213,A superb discovery!!!,"We were just looking for something to stir up after visiting the Citadel, but the menu was so tempting that we ended up ordering a real feast. The prices are very affordable and it is the perfect place to taste local specialties with impeccable hygiene. The staff is lovely ( Will ) and takes the time to show you how to enjoy each dish properly at the table.",5,"December 29, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Wanditanara,Great restaurant in Hué.,"Great discovery in that of Hué, excellent restaurant in the main street.
All the products are of excellent quality and the dishes are really good.
I recommend trying spring rolls!

Very nice Nin at the service, also speaks a little Italian!
We will be back to visit you!!",5,"December 28, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Quest45548323550,Nice food,"Authentic Vietnamese cuisine, locomotive soup powder soup with a mellow base, fresh shrimp rice rolls refreshing bullet teeth. Sausage roast chicken with charred leeks, excellent with Vietnamese dripping coffee. Tasteful service in the environment, do not go abroad to taste authentic delicious, highly recommended! Thanks Eva’s good service.",5,"December 28, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/turkanff,Local taste,Khoi was the server who took care of us and was very helpful. My boyfriend tried it from the tasting board and told us how to eat. I had noodles and vegetable burgers too.,4,"December 27, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/madelonl463,Great experience (thank you Khoi),"Go eat at Madame Thu's if you go through Hue. It is not just a meal but a tasting of traditional dishes. A friendly place, quality products, and impeccable cleanliness. We also met Khoi, our most beautiful meeting of Vietnam who speaks very good French. He was able to explain the menu but especially the Vietnamese daily and again thank you to him and the team for their welcome",5,"December 25, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/SLOWMNIVORE,authentic local cuisine experience,Delicious lunch where we tasted an assortment of specialties of Hue cuisine. Very nice staff. Remarkable cuisine and different from what is usually found in Vietnamese restaurants.,4,"December 24, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Climber50630560523,Top authentic food and cooking class,"We’ve been at Madam Thu multiple times in both locations and the food and service is second to none. Did go for cooking class as well … great fun, a ton of great food made. Memories for life. 100% recommend.",5,"December 24, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/G2217JRoliviaa,The best meal in Vietnam !,"Wonderful meal and Eva was a great server, we had an amazing time ! The best meal we have had in Vietnam in our 3 weeks here :)",5,"December 22, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/jpaulod2021,Nice people and super food,"Mia and Eva did such a good job to make the delicious food taste even better.
Exellent experience and surprising dishes.",5,"December 18, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/harrybW355FD,Great food and service!,"Food and service was very good. Eva served us very helpful and attentive throughout. Would highly recommend, we enjoyed the taster menu all the local dishes!",5,"December 18, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/leonardoborja,Amazing and local food! Service really nice,"Amazing place! You can order all local food and they have really cool beer!

Eva and Nin helped us and were amazing! They showed us how to eat the food properly and were incredible friendly!",5,"December 18, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Verynice2014,Delight and lightness,"Delicious and light dinner, tasty, exotic, ideal. Lovely staff. Eva has cocooned us wonderfully. We come back!!!",5,"December 17, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/BabyBoomer55,Authentic Vietnamese cuisine with flavour and taste. Good portions. Great staff espec Nu and Su. Conveniently located,"Great food, great location n Walking st with music and great vibes. Great value for money. friendly staff. Nu and su were wonderful.",5,"December 17, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/emadm753,Absolutely fantastic,"Nu and Su are excellent serving staff with great charming smiles and good English skills.
Both Nu & Su took photos for us (attached)..
We enjoyed our dinner on 17 December and may come again tomorrow",5,"December 17, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/leahgN9137XT,Best restaurant in Hue :),Super recommended!! We stayed here directly 4 times eating during our stay in Hue. The food is incredibly delicious and there are many vegetarian options. We especially liked the service. We were warmly welcomed by Min and Eva. The two were super accommodating and fulfilled all our wishes!! Thank you Min and Eva ! We will definitely come back.,5,"December 17, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/jesusf2025,Very good Vietnamese food in Hue,"Excellent service from their staff. Special mention of their waitresses, great sympathy and great smile. Very good food and very economical price. Thanks for everything.",5,"December 16, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/erutherfordnz,Star restaurant,"We had a wonderful experience at Madam Thu restaurant last night. The food was some of the best we have had in Vietnam and it was beautifully presented. Our waiter, Alex was very friendly and helpful too. The fruit smoothies were amazing too. I highly recommend eating here.",5,"December 14, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/976prese,Nice welcome,"The waitress Min, welcomed me and my friends. Min served us with kindness.
She even slipped us a few words in French (nice attention).",5,"December 13, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/mar_asF1508MX,Good place quality price typical dishes,"Nue's attention was super good, she knew Spanish very well. Very friendly staff in general.

The food is good value. Good for testing traditional sites. Although you can tell it is touristic.

4-5€ person",4,"December 13, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/A6207GSlukeb,Great Madam Thu,"Madam Thu Testurant was recommended to me by my Hostel and it did not disappoint. The prices are reasonable relative to elsewhere and the food was delicious! The service was great and the environment was very accommodating! They even gave me complimentary dessert!

Min and Marina were especially helpful with explaining the local dishes and how best to enjoy them, whilst providing friendly communication!",5,"December 13, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/luisapS6800XE,Dinner with Min,"We had dinner here. The waitress Min was very nice, the food unfortunately was quite terrible in my opinion. Unfortunately, he is now watching me write this review.",5,"December 13, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/marcocT6973FZ,Dinner,Min was very nice with us and the dinner was really nice I would suggest to come by and stop for a typical hue dinner!! Very suggested,5,"December 13, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/RickardB,Best meal in Vietnam so far,"My wife had two vegan dishes, nudels and pancake, very pleased with both. I had the tasting menu and it was absolutely fantastic with a lot of delicious dishes i hadn't tried before. My best meal in Vietnam this far. Service inpeccable with help with how to eat the different dishes. And of course the price is ridiculous, around 13-14 Euro with beer and water for us both.",5,"December 13, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/carloseduardop364,Great culinary experience,"EVA served us very well. Explained how to eat the typical dishes, the food was delicious. And the affordable price. Unforgivable here in hue",5,"December 13, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/viviansJ1355YI,Madam Thu is wonderful!,"Amazing food, impeccable service. The best gastronomic experience in Hue. Eva is a wonderful person and I loved meeting her!",5,"December 13, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/perhM539JS,Go here and be lunch or dinner,We had a great lunch at this nice and fresh restaurant. We rolled spring rolls in rice paper o the staff explained o showed us how to do o then eat these tasty rolls. Then we had a very good noodle soup. The staff was very friendly and accommodating. Highly recommended!,5,"December 13, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/%E6%BC%A2%E9%87%A7%E8%B3%B4,Make sure you don't miss this restaurant! Strong.,"The dining experience at Madam Thu restaurant was great!
The food was delicious and authentic, and each dish was very full of service and very thoughtful and meticulous. Special thanks to the waitress Mai, who was warm, patient and professional to make our dining experience even more perfect.
If you come to Hue, one 💒💖💖💖💖",5,"December 12, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/V7352VXjennyc,Great restaurant!,"Beautiful food and lovely staff! The food was so good would really recommend the bahn beo it was something we have never tried and was so good. Our waitress was Eva and she was so nice, smiley and great English we loved her!",5,"December 12, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Paradise776827,Delicious… Eva was amazing,"Eva was a great host, the food was amazing. Would recommend Banh Beo, Bahn khoai was delicious a bit like the Bahn xeo but would try this too",5,"December 12, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/L1444SFmiriams,Local Food Experiance,"I was picked up punctually at the address I had given. After Min and Lisa welcomed me, we first went to the local market. They showed me and explained everything about Vietnamese fruits and vegetables and what kinds of dishes they are used for. We strolled through the alleys and halls, and they also explained local customs, which taught me a lot about the culture. After we had negotiated the price of some food at the market, we continued on to the restaurant where the cooking class was held. I had the honor of being the only participant. We were welcomed with a specialty coffee and a foot bath. Then we got to work. There were three dishes on the menu: Hue's famous beef noodle soup, dumpling cake, and fried spring rolls. It quickly became clear that the young girls are passionate about what they do! They love their local dishes, their heritage, and their job. Afterwards, I ate the prepared dishes together with Min. An authentic cooking class for anyone who wants to get to know Vietnamese cuisine better or for anyone who simply enjoys cooking and good food. Thank you very much for the great day and the delicious food.
Miriam",5,"December 12, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/ramond598,Best olace in Hue,"Wow…!!!

I N C R E D I B L E !!

Great place and must to try if you like local food!!

Service is also excellent, Eva for instance, providing the right order of dishes and with tips and hints of how to prepare the meal !

A must to visit",5,"December 12, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/marabL4465CC,Best local food,"The food was one of the best in Vietnam. We get the set menu and they explaines us all about the local food.

Eva was very freindly and helpfull ! Thank you so much",5,"December 12, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Chef_Nomad62,A One-Stop Showcase of Hue’s Best Dishes,"Madam Thu was recommended by one of our guides, and with two locations in Hue—one geared a bit more toward groups and cooking classes—I initially expected a very tourist-oriented trap as opposed to a true local experience. And yes, at first glance it looks exactly like that but in reality, it was far from it. So much so that we dine here twice! The food is excellent, thoughtful, and a fantastic introduction to Hue’s rich culinary landscape.

The menu is designed so you can explore the city’s most iconic dishes without hopping around to multiple stalls. You can order individually, or go straight for the Hue Sample Platter, which brings together all the greatest hits: Banh Khoai, Banh Uot, Nem Lui, Banh Nam, Banh Beo, Banh Loc, Banh It, Nem Ran, and Cuon Tom Thit. It’s essentially a guided tour of Hue’s street food classics, all in one place.

We also added one of Hue’s most famous dishes, Bun Bo Hue, and it was spot on—aromatic broth, bold flavors, and plenty of depth.

Service ties everything together. The staff is warm, friendly, and genuinely enthusiastic about sharing Hue cuisine. You can feel their pride as they introduce each dish and explain its origins. That aligns with the fact that they offer Vietnamese cooking classes at both locations as well.

Whether its hands-on instruction or just stopping in for a meal, Madam Thu delivers an outstanding meal and an excellent snapshot of Hue’s culinary identity. It’s absolutely worth a visit.",5,"December 12, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/mirandarS1255YW,Great food.,The Food was great here!! Staff super friendly and helpful especially Min!! Would recommend if travelling to Hue. Thanks,5,"December 11, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/318zuzannam,Dinner,"We really enjoyed the tasting menu, bun bo soup and the kind service of Min and Mia, who were very helpful and explained how to eat each dish.",5,"December 11, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/Journey08304852181,Amazing and lovely,"It was amazing! It was delicious, we came for dinner last night and came back again for lunch because the food fresh and authentic.
Min did an excellent service!! She was very sweet and hag a beautiful energy.",5,"December 11, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/AmandaSuzuki,Recommended,"Great food and great service, we ate local food (bun bo hue and bun thit nuong) and it was delicious. Min was super nice and warm :)",5,"December 11, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/T1728WIsilviaa,Great food at a very reasonable price,"Lovely cute intimate restaurant. The food was amazing! We came back another time as it was so good and reasonably priced. The service was quick and the waitresses were super friendly, especially Min and Eva. I strongly recommend eating here when you come to Hue 😊",5,"December 10, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/92elysem,A must-go,The restaurant was recommended to us by our accomodation as authentic Hue cuisine and it did not disappoint! The food was flavourful and delicious. We also received fantastic and friendly service from the lovely Eva. 10/10 - would recommend!,5,"December 10, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/39tessv,Good food good service,Min was a really good server! She was really helpful and gave good recommendations. The food was amazing as well! Don’t get scared of the many tourists the food is really nice,5,"December 10, 2025",,2025,,all,Thua Thien Hue
https://www.tripadvisor.com/Restaurant_Review-g293926-d8571633-Reviews-Madam_Thu_Restaurant-Hue_Thua_Thien_Hue_Province.html,https://www.tripadvisor.com/Profile/sophiewW9619YZ,Lovely food and service,I had a great experience here. The food is lovely and affordable and the service is great too. Shoutout to Min! She’s great.,5,"December 10, 2025",,2025,,all,Thua Thien Hue
